arm,run_id,budget,jaccard,overlap_count,differs,first_divergence_budget
A1_model_on_A0_path,w85__r19_f02,32,1.0,32,0,
A1_model_on_A0_path,w85__r19_f02,40,1.0,40,0,
A1_model_on_A0_path,w85__r19_f02,60,1.0,60,0,
A1_model_on_A0_path,w85__r19_f02,80,1.0,80,0,
A1_model_on_A0_path,w85__r19_f02,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r19_f03,16,1.0,16,0,
A1_model_on_A0_path,w85__r19_f03,24,1.0,24,0,
A1_model_on_A0_path,w85__r19_f03,32,1.0,32,0,
A1_model_on_A0_path,w85__r19_f03,40,1.0,40,0,
A1_model_on_A0_path,w85__r19_f03,60,1.0,60,0,
A1_model_on_A0_path,w85__r19_f03,80,1.0,80,0,
A1_model_on_A0_path,w85__r19_f03,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r19_f04,16,1.0,16,0,
A1_model_on_A0_path,w85__r19_f04,24,1.0,24,0,
A1_model_on_A0_path,w85__r19_f04,32,1.0,32,0,
A1_model_on_A0_path,w85__r19_f04,40,1.0,40,0,
A1_model_on_A0_path,w85__r19_f04,60,1.0,60,0,
A1_model_on_A0_path,w85__r19_f04,80,1.0,80,0,
A1_model_on_A0_path,w85__r19_f04,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r19_f05,16,1.0,16,0,
A1_model_on_A0_path,w85__r19_f05,24,1.0,24,0,
A1_model_on_A0_path,w85__r19_f05,32,1.0,32,0,
A1_model_on_A0_path,w85__r19_f05,40,1.0,40,0,
A1_model_on_A0_path,w85__r19_f05,60,1.0,60,0,
A1_model_on_A0_path,w85__r19_f05,80,1.0,80,0,
A1_model_on_A0_path,w85__r19_f05,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r20_f01,16,1.0,16,0,
A1_model_on_A0_path,w85__r20_f01,24,1.0,24,0,
A1_model_on_A0_path,w85__r20_f01,32,1.0,32,0,
A1_model_on_A0_path,w85__r20_f01,40,1.0,40,0,
A1_model_on_A0_path,w85__r20_f01,60,1.0,60,0,
A1_model_on_A0_path,w85__r20_f01,80,1.0,80,0,
A1_model_on_A0_path,w85__r20_f01,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r20_f02,16,1.0,16,0,
A1_model_on_A0_path,w85__r20_f02,24,1.0,24,0,
A1_model_on_A0_path,w85__r20_f02,32,1.0,32,0,
A1_model_on_A0_path,w85__r20_f02,40,1.0,40,0,
A1_model_on_A0_path,w85__r20_f02,60,1.0,60,0,
A1_model_on_A0_path,w85__r20_f02,80,1.0,80,0,
A1_model_on_A0_path,w85__r20_f02,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r20_f03,16,1.0,16,0,
A1_model_on_A0_path,w85__r20_f03,24,1.0,24,0,
A1_model_on_A0_path,w85__r20_f03,32,1.0,32,0,
A1_model_on_A0_path,w85__r20_f03,40,1.0,40,0,
A1_model_on_A0_path,w85__r20_f03,60,1.0,60,0,
A1_model_on_A0_path,w85__r20_f03,80,1.0,80,0,
A1_model_on_A0_path,w85__r20_f03,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r20_f04,16,1.0,16,0,
A1_model_on_A0_path,w85__r20_f04,24,1.0,24,0,
A1_model_on_A0_path,w85__r20_f04,32,1.0,32,0,
A1_model_on_A0_path,w85__r20_f04,40,1.0,40,0,
A1_model_on_A0_path,w85__r20_f04,60,1.0,60,0,
A1_model_on_A0_path,w85__r20_f04,80,1.0,80,0,
A1_model_on_A0_path,w85__r20_f04,-1,,-1,0,80.0
A1_model_on_A0_path,w85__r20_f05,16,1.0,16,0,
A1_model_on_A0_path,w85__r20_f05,24,1.0,24,0,
A1_model_on_A0_path,w85__r20_f05,32,1.0,32,0,
A1_model_on_A0_path,w85__r20_f05,40,1.0,40,0,
A1_model_on_A0_path,w85__r20_f05,60,1.0,60,0,
A1_model_on_A0_path,w85__r20_f05,80,1.0,80,0,
A1_model_on_A0_path,w85__r20_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r01_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r01_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r01_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r01_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r01_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r01_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r01_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r01_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r01_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r01_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r01_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r01_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r01_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r01_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r01_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r01_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r01_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r01_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r01_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r01_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r01_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r01_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r01_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r01_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r01_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r01_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r01_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r01_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r01_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r01_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r01_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r01_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r01_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r01_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r01_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r02_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r02_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r02_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r02_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r02_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r02_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r02_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r02_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r02_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r02_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r02_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r02_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r02_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r02_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r02_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r02_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r02_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r02_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r02_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r02_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r02_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r02_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r02_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r02_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r02_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r02_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r02_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r02_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r02_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r02_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r02_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r02_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r02_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r02_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r02_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r03_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r03_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r03_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r03_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r03_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r03_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r03_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r03_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r03_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r03_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r03_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r03_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r03_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r03_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r03_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r03_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r03_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r03_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r03_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r03_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r03_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r03_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r03_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r03_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r03_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r03_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r03_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r03_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r03_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r03_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r03_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r03_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r03_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r03_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r03_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r04_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r04_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r04_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r04_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r04_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r04_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r04_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r04_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r04_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r04_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r04_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r04_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r04_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r04_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r04_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r04_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r04_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r04_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r04_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r04_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r04_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r04_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r04_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r04_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r04_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r04_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r04_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r04_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r04_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r04_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r04_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r04_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r04_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r04_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r04_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r05_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r05_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r05_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r05_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r05_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r05_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r05_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r05_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r05_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r05_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r05_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r05_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r05_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r05_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r05_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r05_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r05_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r05_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r05_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r05_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r05_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r05_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r05_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r05_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r05_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r05_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r05_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r05_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r05_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r05_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r05_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r05_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r05_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r05_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r05_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r06_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r06_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r06_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r06_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r06_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r06_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r06_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r06_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r06_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r06_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r06_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r06_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r06_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r06_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r06_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r06_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r06_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r06_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r06_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r06_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r06_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r06_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r06_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r06_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r06_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r06_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r06_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r06_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r06_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r06_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r06_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r06_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r06_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r06_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r06_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r07_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r07_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r07_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r07_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r07_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r07_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r07_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r07_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r07_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r07_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r07_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r07_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r07_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r07_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r07_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r07_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r07_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r07_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r07_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r07_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r07_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r07_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r07_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r07_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r07_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r07_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r07_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r07_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r07_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r07_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r07_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r07_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r07_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r07_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r07_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r08_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r08_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r08_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r08_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r08_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r08_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r08_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r08_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r08_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r08_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r08_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r08_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r08_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r08_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r08_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r08_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r08_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r08_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r08_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r08_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r08_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r08_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r08_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r08_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r08_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r08_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r08_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r08_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r08_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r08_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r08_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r08_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r08_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r08_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r08_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r09_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r09_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r09_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r09_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r09_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r09_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r09_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r09_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r09_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r09_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r09_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r09_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r09_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r09_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r09_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r09_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r09_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r09_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r09_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r09_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r09_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r09_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r09_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r09_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r09_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r09_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r09_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r09_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r09_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r09_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r09_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r09_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r09_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r09_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r09_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r10_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r10_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r10_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r10_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r10_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r10_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r10_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r10_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r10_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r10_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r10_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r10_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r10_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r10_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r10_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r10_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r10_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r10_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r10_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r10_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r10_f03,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r10_f04,16,1.0,16,0,
A4_model_on_A0_path,w85__r10_f04,24,1.0,24,0,
A4_model_on_A0_path,w85__r10_f04,32,1.0,32,0,
A4_model_on_A0_path,w85__r10_f04,40,1.0,40,0,
A4_model_on_A0_path,w85__r10_f04,60,1.0,60,0,
A4_model_on_A0_path,w85__r10_f04,80,1.0,80,0,
A4_model_on_A0_path,w85__r10_f04,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r10_f05,16,1.0,16,0,
A4_model_on_A0_path,w85__r10_f05,24,1.0,24,0,
A4_model_on_A0_path,w85__r10_f05,32,1.0,32,0,
A4_model_on_A0_path,w85__r10_f05,40,1.0,40,0,
A4_model_on_A0_path,w85__r10_f05,60,1.0,60,0,
A4_model_on_A0_path,w85__r10_f05,80,1.0,80,0,
A4_model_on_A0_path,w85__r10_f05,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r11_f01,16,1.0,16,0,
A4_model_on_A0_path,w85__r11_f01,24,1.0,24,0,
A4_model_on_A0_path,w85__r11_f01,32,1.0,32,0,
A4_model_on_A0_path,w85__r11_f01,40,1.0,40,0,
A4_model_on_A0_path,w85__r11_f01,60,1.0,60,0,
A4_model_on_A0_path,w85__r11_f01,80,1.0,80,0,
A4_model_on_A0_path,w85__r11_f01,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r11_f02,16,1.0,16,0,
A4_model_on_A0_path,w85__r11_f02,24,1.0,24,0,
A4_model_on_A0_path,w85__r11_f02,32,1.0,32,0,
A4_model_on_A0_path,w85__r11_f02,40,1.0,40,0,
A4_model_on_A0_path,w85__r11_f02,60,1.0,60,0,
A4_model_on_A0_path,w85__r11_f02,80,1.0,80,0,
A4_model_on_A0_path,w85__r11_f02,-1,,-1,0,80.0
A4_model_on_A0_path,w85__r11_f03,16,1.0,16,0,
A4_model_on_A0_path,w85__r11_f03,24,1.0,24,0,
A4_model_on_A0_path,w85__r11_f03,32,1.0,32,0,
A4_model_on_A0_path,w85__r11_f03,40,1.0,40,0,
A4_model_on_A0_path,w85__r11_f03,60,1.0,60,0,
A4_model_on_A0_path,w85__r11_f03,80,1.0,80,0,
A4_model_on_A0_path,w85__r11_f03,-1,,-1,0,80.0
